id,eventname,startdate,enddate,venue.town,venue.region,cancelled,genre_count,genres,artist_count
42141586,LegendsLive Festival 2026,2026-08-30T12:00:00+00:00,2026-08-30T22:00:00+00:00,Greenwich,London,1,3.0,"['Rock', 'Pop', 'Indie']",7.0
41464327,Party In Y Parc 2026,2026-08-30T12:00:00+00:00,2026-08-30T22:00:00+00:00,Holyhead,Clwyd,1,,,3.0
41638166,Darlington Trackfest,2026-08-30T12:00:00+00:00,2026-08-30T23:00:00+00:00,Darlington,Durham,1,,,
42542908,Push The Daytime,2026-08-30T14:00:00+00:00,2026-08-30T22:00:00+00:00,York,Yorkshire,0,4.0,"['House', 'Retro House', 'Club Classics', 'Funky House']",
42284776,"KEPLER, LUUK VAN DIJK & MORE |MUZAK & Groovebox Mansfield",2026-08-30T13:00:00+00:00,2026-08-30T23:00:00+00:00,Mansfield,Nottingham,0,5.0,"['House', 'Techno', 'Tech House', 'Disco', 'Minimal']",3.0
41778485,Emerge Music Festival Belfast,2026-08-30T11:00:00+00:00,2026-08-30T23:00:00+00:00,Belfast,Northern Ireland,0,1.0,['Techno'],11.0
42513153,MarkFest VIII,2026-08-30T16:00:00+00:00,2026-08-30T23:45:00+00:00,Mark,Somerset,0,5.0,"['Pop', 'Indie', 'Acoustic', '2000s', 'Indie Pop']",
41499439,Party In Y Parc 2026,2026-08-31T12:00:00+00:00,2026-08-31T23:00:00+00:00,Holyhead,Clwyd,0,,,3.0
42078028,"Family Fest ft. K-Pop Live | Keel Square, Sunderland",2026-08-31T11:00:00+00:00,2026-08-31T20:00:00+00:00,City Of Sunderland,Tyne and Wear,0,5.0,"['Themed', 'World Music', 'K-pop', 'J-pop', 'Alternative Pop']",1.0
42146704,Raver Tots Outdoor Festival Southend,2026-08-31T12:00:00+00:00,2026-08-31T18:00:00+00:00,Southend-on-Sea,Essex,0,,,8.0
42498725,Raver Tots x Garage Nation Festival,2026-08-31T13:00:00+00:00,2026-08-31T18:00:00+00:00,Southend-on-Sea,Essex,0,2.0,"['UK Garage', 'Drum and Bass']",
41466681,LIDO Festival,2026-08-31T11:00:00+00:00,2026-08-31T23:00:00+00:00,London,London,0,3.0,"['R&B', 'Pop', 'Electronic']",5.0
